Date,Time,Race,Gender,Body_Size,Age_Range,Basket_Size,Wash_Item,Washer_No,Dryer_No,TimeSpent_minutes,TotalSpent_RM,weather,With_Kids,Kids_Category,Race_fac,Gender_fac,Wash_Item_fac,weather_fac,Body_Size_oe,Basket_Size_oe,Kids_Category_oe,With_Kids_oe
23/12/2015,16:08:05,indian,female,thin,57,big,blankets,6,7,38,15,Sunny,yes,baby,1,1,1,1,0,1,1,1
13/01/2016,6:20:01,chinese,female,moderate,36,big,blankets,6,7,20,10,Rainy,no,no_kids,2,1,1,0,1,1,0,0
23/02/2016,23:25:06,foreigner ,male,fat,30,big,clothes,6,7,42,13,Rainy,no,no_kids,3,0,0,0,2,1,0,0
25/01/2016,13:41:00,malay,female,thin,54,big,blankets,5,8,45,10,Sunny,no,no_kids,0,1,1,1,0,1,0,0
3/12/2015,3:48:31,malay,female,fat,37,big,clothes,3,9,49,18,Sunny,yes,young,0,1,0,1,2,1,3,1
26/12/2015,17:02:07,chinese,female,fat,50,big,blankets,4,9,50,7,Sunny,no,no_kids,2,1,1,1,2,1,0,0
1/12/2015,1:08:29,indian,male,fat,59,big,blankets,3,9,29,13,Sunny,no,no_kids,1,0,1,1,2,1,0,0
26/01/2016,13:17:45,chinese,male,thin,34,big,clothes,5,9,49,19,Sunny,no,no_kids,2,0,0,1,0,1,0,0
9/2/2016,20:25:25,foreigner ,female,moderate,50,big,blankets,4,10,52,21,Sunny,no,no_kids,3,1,1,1,1,1,0,0
21/02/2016,8:37:08,foreigner ,male,moderate,54,big,blankets,6,7,45,11,Rainy,yes,toddler,3,0,1,0,1,1,2,1
25/02/2016,6:39:55,malay,male,moderate,50,small,clothes,5,8,12,17,Rainy,no,no_kids,0,0,0,0,1,0,0,0
1/2/2016,3:09:48,foreigner ,male,moderate,34,big,blankets,3,7,35,12,Rainy,no,no_kids,3,0,1,0,1,1,0,0
16/01/2016,7:55:23,malay,female,moderate,25,big,blankets,4,8,18,7,Rainy,no,no_kids,0,1,1,0,1,1,0,0
28/02/2016,10:36:15,foreigner ,male,fat,38,big,clothes,3,9,23,21,Sunny,yes,toddler,3,0,0,1,2,1,2,1
16/02/2016,9:14:38,indian,female,thin,43,small,blankets,6,7,39,17,Rainy,yes,young,1,1,1,0,0,0,3,1
13/12/2015,10:24:05,indian,male,thin,59,big,clothes,5,8,29,9,Sunny,yes,toddler,1,0,0,1,0,1,2,1
1/2/2016,3:37:01,chinese,male,moderate,27,small,clothes,4,7,22,10,Sunny,no,no_kids,2,0,0,1,1,0,0,0
7/1/2016,17:06:32,indian,male,fat,31,big,blankets,3,10,16,14,Rainy,no,no_kids,1,0,1,0,2,1,0,0
22/02/2016,6:27:47,chinese,male,thin,27,small,clothes,5,7,49,9,Sunny,yes,toddler,2,0,0,1,0,0,2,1
1/1/2016,0:05:59,indian,male,moderate,35,big,blankets,3,8,30,21,Sunny,yes,toddler,1,0,1,1,1,1,2,1
29/12/2015,21:26:34,malay,female,moderate,51,big,clothes,6,8,17,7,Sunny,no,no_kids,0,1,0,1,1,1,0,0
29/01/2016,2:24:34,malay,male,fat,45,small,blankets,3,9,36,14,Sunny,no,no_kids,0,0,1,1,2,0,0,0
22/02/2016,15:44:56,malay,male,thin,33,big,clothes,6,7,41,17,Rainy,no,no_kids,0,0,0,0,0,1,0,0
10/1/2016,4:45:52,chinese,male,fat,20,small,clothes,3,8,20,16,Sunny,yes,baby,2,0,0,1,2,0,1,1
28/02/2016,1:07:38,indian,male,thin,49,big,blankets,3,10,29,16,Sunny,no,no_kids,1,0,1,1,0,1,0,0
30/12/2015,8:59:31,malay,female,fat,57,big,blankets,4,7,36,13,Rainy,no,no_kids,0,1,1,0,2,1,0,0
29/12/2015,17:06:16,malay,female,thin,54,big,blankets,3,9,39,18,Sunny,yes,toddler,0,1,1,1,0,1,2,1
22/01/2016,5:29:19,chinese,female,fat,51,small,blankets,3,9,35,14,Rainy,no,no_kids,2,1,1,0,2,0,0,0
12/1/2016,2:25:02,foreigner ,male,fat,28,small,blankets,4,7,52,11,Sunny,yes,young,3,0,1,1,2,0,3,1
11/12/2015,11:14:58,malay,female,fat,60,small,blankets,3,10,20,15,Sunny,yes,young,0,1,1,1,2,0,3,1
23/02/2016,4:21:49,malay,male,fat,21,big,clothes,5,10,36,21,Sunny,yes,young,0,0,0,1,2,1,3,1
18/12/2015,22:22:26,indian,male,fat,23,big,clothes,6,10,19,9,Sunny,yes,toddler,1,0,0,1,2,1,2,1
1/12/2015,13:41:30,malay,female,thin,50,small,blankets,4,7,13,11,Sunny,yes,young,0,1,1,1,0,0,3,1
9/1/2016,3:19:40,chinese,female,thin,51,big,clothes,4,10,11,19,Sunny,no,no_kids,2,1,0,1,0,1,0,0
8/1/2016,20:33:50,chinese,male,thin,25,small,clothes,6,9,53,21,Sunny,no,no_kids,2,0,0,1,0,0,0,0
4/2/2016,18:14:05,chinese,male,fat,22,small,clothes,4,10,17,17,Sunny,no,no_kids,2,0,0,1,2,0,0,0
18/01/2016,3:28:25,indian,male,fat,60,small,clothes,3,10,14,18,Sunny,yes,toddler,1,0,0,1,2,0,2,1
25/02/2016,6:44:19,chinese,male,fat,43,big,clothes,6,8,55,20,Sunny,no,no_kids,2,0,0,1,2,1,0,0
15/01/2016,12:46:58,chinese,male,moderate,48,big,blankets,3,8,16,10,Rainy,yes,baby,2,0,1,0,1,1,1,1
19/01/2016,14:45:08,malay,male,moderate,23,big,clothes,6,7,15,14,Sunny,no,no_kids,0,0,0,1,1,1,0,0
23/12/2015,13:02:13,malay,female,fat,39,small,clothes,3,8,31,7,Sunny,no,no_kids,0,1,0,1,2,0,0,0
4/2/2016,2:07:31,malay,female,fat,37,big,clothes,4,8,41,9,Sunny,yes,baby,0,1,0,1,2,1,1,1
24/02/2016,13:26:39,foreigner ,male,thin,34,small,blankets,6,9,21,16,Sunny,no,no_kids,3,0,1,1,0,0,0,0
5/2/2016,2:21:02,malay,female,fat,27,big,blankets,6,7,13,10,Rainy,no,no_kids,0,1,1,0,2,1,0,0
2/1/2016,1:29:08,foreigner ,male,thin,58,small,blankets,5,10,19,14,Sunny,no,no_kids,3,0,1,1,0,0,0,0
20/01/2016,9:54:32,foreigner ,male,thin,20,small,clothes,6,7,38,8,Rainy,no,no_kids,3,0,0,0,0,0,0,0
9/2/2016,7:14:48,indian,male,moderate,36,big,blankets,4,9,51,12,Rainy,yes,toddler,1,0,1,0,1,1,2,1
5/1/2016,6:18:02,chinese,female,thin,27,big,blankets,6,10,31,17,Sunny,no,no_kids,2,1,1,1,0,1,0,0
24/12/2015,15:36:04,malay,male,moderate,31,big,blankets,6,8,36,8,Sunny,no,no_kids,0,0,1,1,1,1,0,0
21/02/2016,0:13:20,foreigner ,male,moderate,26,small,clothes,5,10,56,21,Sunny,no,no_kids,3,0,0,1,1,0,0,0
28/02/2016,20:36:50,foreigner ,female,thin,29,small,clothes,4,8,25,19,Sunny,yes,young,3,1,0,1,0,0,3,1
18/02/2016,16:30:34,foreigner ,male,fat,43,small,clothes,4,9,30,15,Rainy,no,no_kids,3,0,0,0,2,0,0,0
28/12/2015,12:21:43,indian,male,moderate,59,big,clothes,5,8,32,17,Rainy,no,no_kids,1,0,0,0,1,1,0,0
24/02/2016,5:56:50,malay,male,moderate,18,big,blankets,6,7,35,11,Sunny,no,no_kids,0,0,1,1,1,1,0,0
2/12/2015,15:56:07,indian,female,moderate,24,small,blankets,3,9,14,18,Sunny,no,no_kids,1,1,1,1,1,0,0,0
10/12/2015,17:13:16,malay,male,thin,22,big,clothes,3,10,21,12,Sunny,no,no_kids,0,0,0,1,0,1,0,0
20/02/2016,10:48:57,chinese,male,fat,24,big,clothes,6,8,60,17,Sunny,yes,baby,2,0,0,1,2,1,1,1
12/12/2015,4:14:34,indian,male,fat,33,small,blankets,3,10,28,14,Sunny,no,no_kids,1,0,1,1,2,0,0,0
3/2/2016,8:39:16,foreigner ,female,thin,44,big,clothes,6,9,34,16,Sunny,no,no_kids,3,1,0,1,0,1,0,0
6/2/2016,15:25:41,indian,male,moderate,30,small,clothes,5,8,41,19,Sunny,yes,baby,1,0,0,1,1,0,1,1
31/01/2016,15:55:49,malay,male,fat,24,big,clothes,3,8,16,8,Sunny,no,no_kids,0,0,0,1,2,1,0,0
24/01/2016,19:42:13,indian,male,thin,24,big,clothes,6,9,33,16,Sunny,no,no_kids,1,0,0,1,0,1,0,0
6/1/2016,10:12:17,foreigner ,male,thin,35,small,blankets,5,9,15,11,Rainy,yes,baby,3,0,1,0,0,0,1,1
23/02/2016,16:03:50,chinese,male,moderate,54,small,blankets,4,7,52,10,Sunny,yes,toddler,2,0,1,1,1,0,2,1
20/12/2015,17:33:34,malay,female,moderate,51,small,clothes,5,8,14,19,Rainy,no,no_kids,0,1,0,0,1,0,0,0
8/2/2016,10:22:45,foreigner ,male,thin,52,big,clothes,6,7,23,7,Sunny,yes,young,3,0,0,1,0,1,3,1
23/02/2016,8:45:40,malay,female,moderate,54,big,clothes,5,8,22,20,Rainy,no,no_kids,0,1,0,0,1,1,0,0
1/2/2016,1:40:14,chinese,female,thin,33,big,clothes,5,9,40,20,Sunny,no,no_kids,2,1,0,1,0,1,0,0
7/2/2016,10:38:33,malay,female,fat,40,small,clothes,5,7,35,15,Rainy,no,no_kids,0,1,0,0,2,0,0,0
11/1/2016,21:09:43,foreigner ,female,fat,47,small,blankets,3,10,32,19,Sunny,no,no_kids,3,1,1,1,2,0,0,0
19/02/2016,13:54:45,malay,female,fat,18,big,clothes,6,9,38,14,Sunny,yes,baby,0,1,0,1,2,1,1,1
17/12/2015,7:04:49,foreigner ,male,moderate,31,big,clothes,6,8,13,21,Sunny,no,no_kids,3,0,0,1,1,1,0,0
27/01/2016,12:54:52,chinese,male,fat,60,small,clothes,3,9,55,14,Rainy,no,no_kids,2,0,0,0,2,0,0,0
6/12/2015,9:01:29,indian,male,thin,54,small,clothes,3,8,25,21,Sunny,no,no_kids,1,0,0,1,0,0,0,0
23/12/2015,2:30:42,malay,male,fat,20,big,clothes,5,9,40,8,Rainy,yes,young,0,0,0,0,2,1,3,1
4/12/2015,8:24:21,malay,female,fat,56,small,clothes,4,10,33,14,Sunny,no,no_kids,0,1,0,1,2,0,0,0
9/12/2015,1:26:35,indian,female,fat,30,small,clothes,3,7,39,8,Rainy,no,no_kids,1,1,0,0,2,0,0,0
1/2/2016,22:06:28,foreigner ,female,fat,26,big,blankets,3,10,48,16,Rainy,yes,toddler,3,1,1,0,2,1,2,1
11/1/2016,14:34:31,foreigner ,male,moderate,18,small,clothes,3,10,58,16,Rainy,no,no_kids,3,0,0,0,1,0,0,0
13/02/2016,6:49:16,foreigner ,male,moderate,40,big,blankets,4,7,32,21,Sunny,yes,baby,3,0,1,1,1,1,1,1
12/12/2015,13:22:05,chinese,female,moderate,49,small,blankets,6,10,49,12,Sunny,yes,toddler,2,1,1,1,1,0,2,1
4/1/2016,0:16:30,indian,female,thin,56,small,blankets,5,7,18,20,Sunny,no,no_kids,1,1,1,1,0,0,0,0
1/3/2016,11:26:47,foreigner ,female,moderate,38,big,blankets,3,8,16,7,Rainy,no,no_kids,3,1,1,0,1,1,0,0
19/01/2016,12:22:07,indian,female,thin,44,big,clothes,3,9,11,10,Sunny,yes,toddler,1,1,0,1,0,1,2,1
10/2/2016,18:16:28,foreigner ,female,moderate,27,big,blankets,4,8,38,17,Sunny,no,no_kids,3,1,1,1,1,1,0,0
9/1/2016,6:58:18,indian,female,fat,54,small,blankets,6,10,60,17,Rainy,no,no_kids,1,1,1,0,2,0,0,0
28/01/2016,9:28:24,chinese,male,fat,52,small,blankets,4,9,54,18,Sunny,no,no_kids,2,0,1,1,2,0,0,0
6/12/2015,17:09:44,indian,female,moderate,34,big,clothes,3,9,52,16,Rainy,no,no_kids,1,1,0,0,1,1,0,0
12/2/2016,4:37:10,foreigner ,female,moderate,40,big,blankets,6,8,30,21,Sunny,no,no_kids,3,1,1,1,1,1,0,0
27/02/2016,5:19:40,indian,male,thin,23,small,clothes,3,8,43,17,Sunny,no,no_kids,1,0,0,1,0,0,0,0
13/12/2015,3:35:46,indian,female,thin,33,big,blankets,3,7,21,9,Sunny,yes,baby,1,1,1,1,0,1,1,1
29/01/2016,17:23:34,chinese,male,thin,22,small,blankets,3,7,56,19,Sunny,yes,toddler,2,0,1,1,0,0,2,1
17/02/2016,3:25:00,indian,male,moderate,34,small,clothes,3,10,22,9,Rainy,no,no_kids,1,0,0,0,1,0,0,0
16/12/2015,9:05:15,chinese,male,thin,39,small,clothes,6,8,36,18,Sunny,yes,toddler,2,0,0,1,0,0,2,1
5/12/2015,11:05:50,indian,male,thin,48,small,blankets,5,8,38,20,Sunny,yes,toddler,1,0,1,1,0,0,2,1
23/12/2015,11:38:53,foreigner ,female,moderate,29,small,blankets,3,8,49,19,Rainy,no,no_kids,3,1,1,0,1,0,0,0
22/01/2016,15:08:40,malay,male,moderate,24,small,blankets,3,9,56,8,Sunny,yes,toddler,0,0,1,1,1,0,2,1
5/2/2016,5:10:52,foreigner ,male,fat,27,big,clothes,3,7,41,12,Sunny,yes,toddler,3,0,0,1,2,1,2,1
10/2/2016,1:38:57,foreigner ,male,moderate,50,big,clothes,3,7,46,11,Sunny,yes,baby,3,0,0,1,1,1,1,1
11/2/2016,12:03:40,malay,female,moderate,38,small,blankets,6,9,51,20,Sunny,no,no_kids,0,1,1,1,1,0,0,0
6/12/2015,22:03:45,indian,female,fat,55,big,clothes,4,9,18,16,Rainy,yes,young,1,1,0,0,2,1,3,1
9/1/2016,0:40:54,foreigner ,male,fat,50,small,clothes,3,7,26,17,Rainy,no,no_kids,3,0,0,0,2,0,0,0
18/02/2016,0:12:58,chinese,female,thin,39,small,clothes,4,9,48,9,Rainy,no,no_kids,2,1,0,0,0,0,0,0
18/02/2016,9:09:20,indian,female,thin,34,big,blankets,3,10,36,11,Sunny,no,no_kids,1,1,1,1,0,1,0,0
11/1/2016,6:23:45,indian,female,fat,37,big,blankets,3,9,49,21,Sunny,no,no_kids,1,1,1,1,2,1,0,0
28/02/2016,10:10:20,chinese,female,moderate,21,big,blankets,6,9,51,7,Rainy,no,no_kids,2,1,1,0,1,1,0,0
23/12/2015,7:10:14,indian,male,thin,20,big,blankets,4,8,43,12,Rainy,yes,toddler,1,0,1,0,0,1,2,1
28/02/2016,1:57:05,malay,male,fat,21,big,blankets,3,7,27,10,Sunny,yes,toddler,0,0,1,1,2,1,2,1
28/02/2016,13:58:07,malay,male,thin,57,big,clothes,3,8,40,20,Sunny,yes,toddler,0,0,0,1,0,1,2,1
20/12/2015,7:15:20,malay,female,thin,53,small,blankets,5,10,45,9,Rainy,yes,baby,0,1,1,0,0,0,1,1
1/2/2016,9:03:29,malay,female,moderate,48,big,clothes,3,10,32,21,Sunny,yes,toddler,0,1,0,1,1,1,2,1
30/12/2015,0:12:37,malay,female,fat,46,big,blankets,3,9,42,20,Sunny,yes,toddler,0,1,1,1,2,1,2,1
10/12/2015,14:39:34,malay,male,moderate,56,small,clothes,3,7,17,20,Sunny,no,no_kids,0,0,0,1,1,0,0,0
12/12/2015,7:59:05,malay,male,thin,53,small,clothes,5,9,21,21,Sunny,no,no_kids,0,0,0,1,0,0,0,0
27/12/2015,2:56:23,foreigner ,male,moderate,38,small,blankets,3,8,57,21,Sunny,no,no_kids,3,0,1,1,1,0,0,0
21/02/2016,23:39:31,indian,male,thin,35,big,clothes,6,9,20,20,Sunny,yes,baby,1,0,0,1,0,1,1,1
11/2/2016,20:14:28,chinese,male,fat,43,small,blankets,3,7,16,18,Rainy,yes,young,2,0,1,0,2,0,3,1
2/12/2015,3:26:45,indian,female,moderate,41,big,blankets,6,9,58,18,Rainy,no,no_kids,1,1,1,0,1,1,0,0
16/01/2016,17:29:40,chinese,female,thin,46,big,clothes,6,8,46,17,Sunny,no,no_kids,2,1,0,1,0,1,0,0
25/01/2016,7:52:30,chinese,female,fat,50,small,clothes,3,8,42,11,Rainy,yes,toddler,2,1,0,0,2,0,2,1
11/12/2015,23:39:33,malay,female,fat,48,big,clothes,4,7,49,18,Sunny,no,no_kids,0,1,0,1,2,1,0,0
13/02/2016,17:32:15,foreigner ,female,fat,30,big,clothes,4,7,50,9,Sunny,no,no_kids,3,1,0,1,2,1,0,0
25/12/2015,13:50:19,chinese,male,moderate,54,small,blankets,6,7,45,10,Rainy,no,no_kids,2,0,1,0,1,0,0,0
13/01/2016,21:21:13,chinese,female,moderate,18,big,clothes,5,8,25,12,Sunny,yes,toddler,2,1,0,1,1,1,2,1
1/3/2016,7:02:53,malay,male,moderate,34,big,blankets,5,8,12,15,Sunny,no,no_kids,0,0,1,1,1,1,0,0
14/12/2015,1:53:07,malay,male,thin,31,small,clothes,3,9,51,20,Sunny,no,no_kids,0,0,0,1,0,0,0,0
17/02/2016,5:26:22,chinese,female,moderate,42,big,clothes,6,9,14,19,Sunny,no,no_kids,2,1,0,1,1,1,0,0
25/01/2016,23:22:35,chinese,male,fat,29,big,blankets,4,7,51,8,Sunny,yes,baby,2,0,1,1,2,1,1,1
6/12/2015,16:00:12,foreigner ,male,fat,28,small,clothes,3,7,34,9,Sunny,yes,baby,3,0,0,1,2,0,1,1
24/12/2015,18:00:26,foreigner ,male,thin,49,small,blankets,6,9,59,15,Sunny,no,no_kids,3,0,1,1,0,0,0,0
12/1/2016,2:15:41,indian,male,thin,60,big,blankets,6,10,51,20,Sunny,no,no_kids,1,0,1,1,0,1,0,0
19/01/2016,4:51:34,malay,male,thin,59,small,clothes,6,8,18,19,Sunny,yes,toddler,0,0,0,1,0,0,2,1
14/02/2016,17:31:24,chinese,female,fat,31,small,blankets,6,8,41,14,Rainy,no,no_kids,2,1,1,0,2,0,0,0
26/01/2016,10:53:20,chinese,female,fat,20,small,clothes,3,7,26,9,Sunny,no,no_kids,2,1,0,1,2,0,0,0
13/01/2016,13:28:24,indian,female,thin,49,big,blankets,5,9,40,11,Sunny,yes,baby,1,1,1,1,0,1,1,1
25/12/2015,6:17:28,malay,male,thin,49,big,blankets,6,9,15,12,Sunny,no,no_kids,0,0,1,1,0,1,0,0
20/02/2016,16:55:18,chinese,male,moderate,35,big,clothes,6,9,15,8,Sunny,no,no_kids,2,0,0,1,1,1,0,0
22/12/2015,17:23:34,chinese,male,thin,47,small,blankets,6,9,41,14,Sunny,no,no_kids,2,0,1,1,0,0,0,0
19/12/2015,5:18:04,chinese,male,fat,21,small,blankets,6,7,57,9,Rainy,no,no_kids,2,0,1,0,2,0,0,0
2/2/2016,7:31:04,foreigner ,male,moderate,58,big,blankets,6,8,55,18,Sunny,yes,toddler,3,0,1,1,1,1,2,1
28/02/2016,7:49:05,chinese,female,moderate,41,small,blankets,5,7,42,10,Rainy,no,no_kids,2,1,1,0,1,0,0,0
30/12/2015,4:46:25,foreigner ,male,moderate,45,big,clothes,4,9,12,14,Sunny,no,no_kids,3,0,0,1,1,1,0,0
7/1/2016,17:39:46,chinese,female,moderate,40,small,clothes,6,7,49,14,Sunny,no,no_kids,2,1,0,1,1,0,0,0
19/01/2016,4:22:20,malay,female,fat,23,big,clothes,6,10,24,13,Sunny,yes,young,0,1,0,1,2,1,3,1
10/1/2016,6:06:40,foreigner ,male,thin,29,small,clothes,6,8,23,21,Sunny,yes,baby,3,0,0,1,0,0,1,1
12/12/2015,1:38:09,indian,male,fat,23,big,blankets,6,8,58,18,Sunny,yes,toddler,1,0,1,1,2,1,2,1
26/01/2016,10:02:04,chinese,female,moderate,55,big,blankets,3,10,34,9,Sunny,no,no_kids,2,1,1,1,1,1,0,0
2/2/2016,9:51:16,foreigner ,male,thin,37,small,clothes,3,10,40,16,Sunny,yes,young,3,0,0,1,0,0,3,1
15/12/2015,16:15:29,foreigner ,female,thin,38,small,clothes,4,8,59,12,Sunny,yes,toddler,3,1,0,1,0,0,2,1
2/1/2016,17:57:21,foreigner ,female,thin,45,small,clothes,3,10,20,12,Sunny,yes,young,3,1,0,1,0,0,3,1
4/2/2016,5:55:08,indian,male,thin,37,small,blankets,4,10,16,8,Sunny,yes,toddler,1,0,1,1,0,0,2,1
4/2/2016,17:58:23,indian,female,thin,48,big,blankets,3,9,33,12,Sunny,no,no_kids,1,1,1,1,0,1,0,0
6/1/2016,17:19:29,chinese,male,moderate,25,small,blankets,5,7,48,17,Sunny,no,no_kids,2,0,1,1,1,0,0,0
26/12/2015,8:27:13,foreigner ,male,fat,50,big,blankets,6,10,28,10,Rainy,no,no_kids,3,0,1,0,2,1,0,0
15/02/2016,16:39:28,malay,female,thin,34,small,blankets,3,9,41,12,Sunny,no,no_kids,0,1,1,1,0,0,0,0
11/2/2016,2:37:51,malay,male,thin,46,small,blankets,4,7,42,14,Rainy,no,no_kids,0,0,1,0,0,0,0,0
20/01/2016,22:13:07,chinese,female,moderate,27,small,clothes,4,8,17,8,Sunny,no,no_kids,2,1,0,1,1,0,0,0
13/12/2015,14:55:40,malay,male,moderate,23,big,clothes,5,8,12,14,Sunny,no,no_kids,0,0,0,1,1,1,0,0
25/12/2015,16:05:15,foreigner ,male,thin,22,small,blankets,3,7,28,18,Sunny,yes,toddler,3,0,1,1,0,0,2,1
20/12/2015,7:05:54,chinese,female,fat,57,small,clothes,5,8,25,19,Sunny,no,no_kids,2,1,0,1,2,0,0,0
6/2/2016,20:45:05,chinese,female,fat,34,small,clothes,3,10,42,11,Sunny,no,no_kids,2,1,0,1,2,0,0,0
11/12/2015,7:39:09,indian,female,fat,30,big,blankets,6,7,30,18,Sunny,no,no_kids,1,1,1,1,2,1,0,0
8/12/2015,2:23:20,foreigner ,male,moderate,39,big,blankets,5,8,32,16,Sunny,yes,toddler,3,0,1,1,1,1,2,1
22/01/2016,11:03:55,chinese,female,thin,54,big,blankets,3,9,56,17,Sunny,no,no_kids,2,1,1,1,0,1,0,0
15/12/2015,8:44:05,chinese,female,thin,30,big,blankets,3,9,20,20,Sunny,no,no_kids,2,1,1,1,0,1,0,0
11/2/2016,1:02:56,chinese,male,fat,60,small,blankets,3,7,56,15,Rainy,no,no_kids,2,0,1,0,2,0,0,0
16/01/2016,14:24:51,foreigner ,female,fat,59,big,clothes,4,9,19,9,Sunny,no,no_kids,3,1,0,1,2,1,0,0
5/1/2016,6:49:23,indian,male,fat,30,big,blankets,4,9,41,7,Sunny,yes,toddler,1,0,1,1,2,1,2,1
20/02/2016,8:25:14,malay,female,fat,40,small,blankets,6,9,35,21,Rainy,no,no_kids,0,1,1,0,2,0,0,0
24/12/2015,7:17:49,malay,male,fat,20,small,clothes,5,9,11,16,Sunny,no,no_kids,0,0,0,1,2,0,0,0
31/01/2016,6:21:55,chinese,female,thin,46,small,clothes,3,8,14,10,Rainy,yes,toddler,2,1,0,0,0,0,2,1
23/01/2016,2:17:40,foreigner ,female,moderate,50,big,clothes,6,7,44,14,Sunny,no,no_kids,3,1,0,1,1,1,0,0
13/12/2015,4:42:25,foreigner ,female,thin,53,small,clothes,6,7,34,12,Sunny,yes,toddler,3,1,0,1,0,0,2,1
15/01/2016,23:29:51,indian,male,thin,36,big,blankets,3,8,44,8,Rainy,no,no_kids,1,0,1,0,0,1,0,0
8/12/2015,7:04:26,malay,female,moderate,27,big,blankets,4,7,32,10,Sunny,yes,toddler,0,1,1,1,1,1,2,1
17/01/2016,0:17:29,indian,male,moderate,24,small,clothes,3,7,22,8,Rainy,no,no_kids,1,0,0,0,1,0,0,0
9/1/2016,18:09:49,indian,female,fat,53,big,clothes,6,9,56,8,Sunny,no,no_kids,1,1,0,1,2,1,0,0
20/12/2015,4:09:43,chinese,male,thin,20,small,clothes,3,7,18,15,Rainy,yes,young,2,0,0,0,0,0,3,1
20/01/2016,20:02:21,indian,male,fat,54,big,clothes,5,8,55,12,Rainy,yes,baby,1,0,0,0,2,1,1,1
4/2/2016,20:27:19,indian,female,fat,58,big,clothes,4,10,11,7,Sunny,no,no_kids,1,1,0,1,2,1,0,0
13/01/2016,22:11:50,chinese,female,moderate,42,big,clothes,5,8,58,13,Sunny,no,no_kids,2,1,0,1,1,1,0,0
21/02/2016,22:46:16,indian,male,fat,51,small,clothes,6,9,43,21,Sunny,no,no_kids,1,0,0,1,2,0,0,0
17/02/2016,20:54:06,indian,male,moderate,20,big,blankets,3,7,41,19,Sunny,no,no_kids,1,0,1,1,1,1,0,0
28/02/2016,15:19:37,chinese,male,fat,35,small,blankets,3,9,55,19,Sunny,yes,toddler,2,0,1,1,2,0,2,1
26/01/2016,7:17:20,foreigner ,male,thin,26,big,blankets,3,8,11,13,Sunny,yes,toddler,3,0,1,1,0,1,2,1
11/2/2016,15:06:42,malay,male,thin,59,small,blankets,5,9,23,18,Sunny,yes,young,0,0,1,1,0,0,3,1
20/01/2016,6:44:12,indian,female,thin,38,big,clothes,5,7,27,15,Rainy,yes,young,1,1,0,0,0,1,3,1
4/1/2016,12:47:24,foreigner ,female,fat,18,small,clothes,6,8,37,19,Sunny,no,no_kids,3,1,0,1,2,0,0,0
29/02/2016,10:36:29,indian,male,fat,59,small,clothes,3,9,29,13,Rainy,yes,toddler,1,0,0,0,2,0,2,1
12/12/2015,1:42:33,malay,male,fat,18,big,clothes,4,10,24,16,Sunny,yes,toddler,0,0,0,1,2,1,2,1
12/12/2015,23:40:13,foreigner ,male,fat,48,big,blankets,3,9,60,12,Rainy,no,no_kids,3,0,1,0,2,1,0,0
6/1/2016,20:21:35,indian,male,moderate,59,big,clothes,6,9,34,8,Rainy,no,no_kids,1,0,0,0,1,1,0,0
19/01/2016,16:23:00,malay,female,thin,57,big,clothes,6,8,46,17,Sunny,no,no_kids,0,1,0,1,0,1,0,0
15/02/2016,3:37:29,foreigner ,male,thin,25,big,clothes,3,7,57,15,Sunny,no,no_kids,3,0,0,1,0,1,0,0
20/02/2016,5:10:04,chinese,male,thin,24,small,clothes,5,8,13,17,Sunny,no,no_kids,2,0,0,1,0,0,0,0
13/02/2016,12:27:33,chinese,female,thin,27,small,blankets,5,10,42,10,Sunny,yes,toddler,2,1,1,1,0,0,2,1
18/01/2016,13:54:41,indian,male,moderate,33,small,clothes,4,9,55,14,Sunny,yes,baby,1,0,0,1,1,0,1,1
13/02/2016,3:14:47,indian,female,fat,44,small,blankets,3,8,22,18,Sunny,yes,toddler,1,1,1,1,2,0,2,1
12/12/2015,1:38:47,malay,male,thin,42,big,clothes,3,8,25,17,Sunny,no,no_kids,0,0,0,1,0,1,0,0
4/1/2016,17:40:44,malay,male,thin,21,big,clothes,6,7,18,12,Rainy,no,no_kids,0,0,0,0,0,1,0,0
13/02/2016,11:14:26,chinese,female,moderate,37,big,clothes,6,8,31,10,Rainy,no,no_kids,2,1,0,0,1,1,0,0
15/02/2016,0:00:58,chinese,male,fat,56,small,clothes,5,8,53,16,Sunny,no,no_kids,2,0,0,1,2,0,0,0
9/1/2016,15:49:36,foreigner ,male,moderate,37,small,clothes,3,10,24,19,Rainy,no,no_kids,3,0,0,0,1,0,0,0
11/12/2015,10:46:27,malay,male,thin,60,small,clothes,6,8,39,21,Sunny,no,no_kids,0,0,0,1,0,0,0,0
3/12/2015,13:34:45,chinese,male,thin,43,big,clothes,3,7,36,7,Sunny,yes,baby,2,0,0,1,0,1,1,1
14/02/2016,22:12:43,foreigner ,male,fat,27,small,clothes,6,8,20,9,Sunny,no,no_kids,3,0,0,1,2,0,0,0
16/01/2016,18:18:03,foreigner ,male,moderate,45,big,clothes,5,7,60,14,Sunny,yes,young,3,0,0,1,1,1,3,1
21/01/2016,22:54:34,indian,male,fat,50,big,blankets,3,9,30,14,Sunny,yes,baby,1,0,1,1,2,1,1,1
11/1/2016,1:22:20,indian,male,moderate,37,small,clothes,6,8,16,10,Rainy,no,no_kids,1,0,0,0,1,0,0,0
